"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3891962","1417.15","1.09432","17.35%","297.43","2019-Nov-21 03:29 PM","2019-Nov-21 06:30 AM","1417.15","14.54","1.09432","17.35%","297.43","0.00","0.00000","0.00","0.00000","103.49","97.49","0.07206","93.32","1417.15","1.09432","17.35%","297.43","13.88","100.00%","The JM Smucker Company","9.00","5150002672 - CRISCO","0.00","0.00000","100.00%","1714.58","0.00","0.00000","100.00%","1714.58","0.00","0.00000","1714.58","1.324","0.00","0.00000","17.35%","297.43","","No","","5150002672","","","","SMCKRS-NC-21","The JM Smucker Company","5150002672 Cr 6.7Oz Reg Shorting Sticks","","Finished Good","","","Stopped","1714.58","16.57","1.32400","82.65%","53.78%","","CRISCO CARTONER","","0.00000","0.00","0.00","0.00000","13.00","14","0.00","0.00000","0.00","0.00000","53.78%","1998141","RUN OUT BULK","1998141","","","","2019-Nov-22 11:54 PM","Reconciliation complete","L - 5150002672","","No","Newcomerstown","10.00000","50.19","0.03876","258.00000","1714.58","1.32400","cs","1500.00000","1295.00000","205.00"
"3892127","1105.11","5.33868","63.10%","1889.73","2019-Nov-23 01:12 PM","2019-Nov-21 06:30 AM","1105.11","14.58","5.33868","63.10%","1889.73","0.00","0.00000","0.00","0.00000","80.32","75.82","0.33739","69.84","1105.11","5.33868","63.10%","1889.73","2.96","95.66%","The JM Smucker Company","54.71","7910075925 - STACKER","0.00","0.00000","100.00%","2994.83","0.00","0.00000","100.00%","2994.83","0.00","0.00000","2994.83","14.4678","0.00","0.00000","63.10%","1889.73","","No","","7910075925","","","","SMCKRS-NC-61","The JM Smucker Company","7910075925 Wonder Bone Display","","Finished Good","","","Stopped","2994.83","37.29","14.46780","36.90%","94.51%","","BLISTERPACK","","0.00000","0.00","0.00","0.00000","2.00","9","0.00","0.00000","0.00","0.00000","98.80%","1998277","","1998277","","","","2019-Nov-23 10:12 AM","Reconciliation complete","L - 7910075925","","No","Newcomerstown","10.00000","69.00","0.33333","30.00000","2994.83","14.46780","cs","100.00000","207.00000","-107.00"
"3892181","1050.15","0.18495","72.61%","2783.63","2019-Nov-21 03:38 PM","2019-Nov-21 06:30 AM","1050.15","14.14","0.18495","72.61%","2783.63","0.00","0.00000","0.00","0.00000","78.74","74.24","0.01255","71.24","1050.15","0.18495","72.61%","2783.63","79.70","100.00%","The JM Smucker Company","9.14","7910072093 - BONES1","0.00","0.00000","100.00%","3833.79","0.00","0.00000","100.00%","3833.79","0.00","0.00000","3833.79","0.6752","0.00","0.00000","72.61%","2783.63","","No","","7910072093","","","","SMCKRS-NC-56","The JM Smucker Company","7910072093 Mkb 25Oz Soft Chewy Chicken 2 Pack","","Finished Good","","","Stopped","3833.79","48.69","0.67520","27.39%","113.05%","","BONES2","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","113.05%","1998197","RUN OUT BULK","1998197","","","","2019-Nov-22 02:51 PM","Reconciliation complete","L - 7910072093","","No","Newcomerstown","10.00000","80.54","0.01418","705.00000","3833.79","0.67520","cs","5400.00000","5678.00000","-278.00"
"3893820","1250.30","0.57938","35.31%","682.41","2019-Nov-21 03:45 PM","2019-Nov-21 06:30 AM","1250.30","14.87","0.57938","35.31%","682.41","0.00","0.00000","0.00","0.00000","89.10","84.10","0.03743","80.77","1250.30","0.57938","35.31%","682.41","26.72","100.00%","The JM Smucker Company","9.25","7910000814 - SUP7-GOODMORNINGS","0.00","0.00000","100.00%","1932.70","0.00","0.00000","100.00%","1932.70","0.00","0.00000","1932.70","0.8956","0.00","0.00000","35.31%","682.41","","No","","7910000814","","","","SMCKRS-NC-37","The JM Smucker Company","7910000814 4/15Oz Mlk Bn Good Morning Total Wellness","","Finished Good","","","Stopped","1932.70","21.69","0.89560","64.69%","59.37%","","SUP7-GOODMORNINGS","","0.00000","0.00","0.00","0.00000","11.00","12","0.00","0.00000","0.00","0.00000","59.37%","1998286","","1998286","","","","2019-Nov-26 11:30 PM","Reconciliation complete","L - 7910000814","","No","Newcomerstown","10.00000","47.96","0.02222","450.00000","1932.70","0.89560","cs","2000.00000","2158.00000","-158.00"
"3894586","348.12","9.94618","-66.60%","-139.17","2019-Nov-21 08:37 AM","2019-Nov-21 06:30 AM","139.17","15.28","3.97618","33.40%","69.78","0.00","0.00000","208.95","5.97000","9.11","9.11","0.26018","9.11","348.12","9.94618","-66.60%","-139.17","3.84","100.00%","Assemblies Unlimited","2.12","50649815002523 - GUM1","0.00","0.00000","100.00%","208.95","0.00","0.00000","100.00%","208.95","0.00","0.00000","208.95","5.97","0.00","0.00000","-66.60%","-139.17","","No","","50649815002523","","","","ASSEMB-NC-04","Assemblies Unlimited","50649815002523 6/36 Glee Gum Pouch Sugar Free Watermelon","","Finished Good","","","Stopped","208.95","22.95","5.97000","66.60%","35.59%","","SK4-20CT GUM1","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","35.59%","1968910","","1968910","","","","2019-Nov-25 07:40 AM","Reconciliation complete","19-2143 - 50649815002523","","No","Newcomerstown","5.00000","3.24","0.09259","54.00000","208.95","5.97000","cs","35.00000","35.00000","0.00"
"3894718","2469.57","1.78308","-52.50%","-850.23","2019-Nov-21 03:27 PM","2019-Nov-21 06:30 AM","850.23","15.45","0.61388","47.50%","769.11","0.00","0.00000","1619.34","1.16920","58.55","55.05","0.03753","51.97","2469.57","1.78308","-52.50%","-850.23","26.65","98.29%","Hills Pet Nutrition, Inc.","8.97","10097 - DOUBLE HEADER","0.00","0.00000","100.00%","1619.34","0.00","0.00000","100.00%","1619.34","0.00","0.00000","1619.34","1.1692","0.00","0.00000","-52.50%","-850.23","","No","","10097","","","","HILLSPET-NC-08","Hills Pet Nutrition, Inc.","10097 Prescription Diet Feline C/D Mul Chicken 12  X 5.25Oz Case Sample","","Finished Good","","","Stopped","1619.34","27.66","1.16920","52.50%","72.75%","","DOUBLE HEADER","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","74.02%","2008510","","2008510","","","","2019-Nov-23 09:36 PM","Reconciliation complete","L - 10097","","No","Newcomerstown","10.00000","38.47","0.02778","360.00000","1619.34","1.16920","cs","2400.00000","1385.00000","1015.00"
"3886460","4234.56","5.00539","-19.75%","-698.28","2019-Nov-21 03:44 PM","2019-Nov-21 04:00 AM","692.59","15.14","0.81867","57.14%","923.27","0.00","0.00000","3541.96","4.18672","48.25","45.75","0.05230","44.25","4234.56","5.00539","-19.75%","-698.28","19.12","100.00%","Mondelez","11.75","00125460103300 - GUM2","0.00","0.00000","100.00%","3536.28","0.00","0.00000","100.00%","1615.86","0.00","0.00000","3536.28","4.18","0.00","0.00000","-19.75%","-698.28","","No","","00125460103300","","","","MONDELZ-NC-04","Mondelez","00125460103300 2016 Dentyne Ice Peppermint 24/20Ct","","Finished Good","","","Stopped","1615.86","33.49","1.91000","19.59%","62.48%","","GUM2","","0.00000","0.00","1920.42","2.27000","7.00","7","0.00","0.00000","0.00","0.00000","62.48%","1967478","","1967478","","","","2019-Nov-23 11:24 PM","Reconciliation complete","L - 00125460103300","","No","Newcomerstown","5.00000","27.65","0.03268","153.00000","3536.28","4.18000","cs","846.00000","846.00000","0.00"
"3893819","1756.52","5.99493","-569.38%","-1494.10","2019-Nov-21 06:47 AM","2019-Nov-20 09:00 PM","1756.52","14.94","5.99493","-569.38%","-1494.10","0.00","0.00000","0.00","0.00000","117.55","117.55","0.39435","115.55","1756.52","5.99493","-569.38%","-1494.10","2.54","100.00%","The JM Smucker Company","9.80","7910000814 - SUP7-GOODMORNINGS","0.00","0.00000","100.00%","262.41","0.00","0.00000","100.00%","262.41","0.00","0.00000","262.41","0.8956","0.00","0.00000","-569.38%","-1494.10","","No","","7910000814","","","","SMCKRS-NC-37","The JM Smucker Company","7910000814 4/15Oz Mlk Bn Good Morning Total Wellness","","Finished Good","","","Stopped","262.41","2.23","0.89560","669.38%","5.64%","","SUP7-GOODMORNINGS","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","5.64%","1998286","","1998286","","","","2019-Nov-26 11:30 PM","Reconciliation complete","L - 7910000814","","No","Newcomerstown","10.00000","6.51","0.02222","450.00000","262.41","0.89560","cs","2000.00000","293.00000","1707.00"
"3886454","1937.37","1.94515","-66.37%","-772.84","2019-Nov-20 11:50 PM","2019-Nov-20 06:35 PM","772.84","15.04","0.77595","33.63%","391.68","0.00","0.00000","1164.52","1.16920","57.39","51.39","0.04993","49.73","1937.37","1.94515","-66.37%","-772.84","20.03","100.00%","Hills Pet Nutrition, Inc.","5.26","10097 - DOUBLE HEADER","0.00","0.00000","100.00%","1164.52","0.00","0.00000","100.00%","1164.52","0.00","0.00000","1164.52","1.1692","0.00","0.00000","-66.37%","-772.84","","No","","10097","","","","HILLSPET-NC-08","Hills Pet Nutrition, Inc.","10097 Prescription Diet Feline C/D Mul Chicken 12  X 5.25Oz Case Sample","","Finished Good","","","Stopped","1164.52","20.29","1.16920","66.37%","55.64%","","DOUBLE HEADER","","0.00000","0.00","0.00","0.00000","20.00","20","0.00","0.00000","0.00","0.00000","55.64%","2008510","","2008510","","","","2019-Nov-23 09:36 PM","Reconciliation complete","L - 10097","","No","Newcomerstown","10.00000","27.67","0.02778","360.00000","1164.52","1.16920","cs","2340.00000","996.00000","1344.00"
"3892438","2386.60","6.93780","-16.21%","-332.92","2019-Nov-21 12:06 AM","2019-Nov-20 03:45 PM","331.88","14.09","0.96477","83.84%","1721.80","0.00","0.00000","2054.72","5.97304","25.05","23.55","0.06556","22.55","2386.60","6.93780","-16.21%","-332.92","15.25","100.00%","Assemblies Unlimited","8.35","50649815002523 - GUM1","0.00","0.00000","100.00%","2053.68","0.00","0.00000","100.00%","2053.68","0.00","0.00000","2053.68","5.97","0.00","0.00000","-16.21%","-332.92","","No","","50649815002523","","","","ASSEMB-NC-04","Assemblies Unlimited","50649815002523 6/36 Glee Gum Pouch Sugar Free Watermelon","","Finished Good","","","Stopped","2053.68","81.97","5.97000","16.16%","141.22%","","SK4-20CT GUM1","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","141.22%","1968910","","1968910","","","","2019-Nov-25 07:40 AM","Reconciliation complete","19-2143 - 50649815002523","","No","Newcomerstown","5.00000","31.85","0.09259","54.00000","2053.68","5.97000","cs","344.00000","344.00000","0.00"
"3880666","4060.74","1.92635","-31.94%","-983.06","2019-Nov-20 11:58 PM","2019-Nov-20 03:00 PM","945.39","14.48","0.44848","36.83%","551.29","0.00","0.00000","3115.35","1.47787","69.27","65.27","0.02970","62.61","4060.74","1.92635","-31.94%","-983.06","33.67","100.00%","Mondelez","8.97","704620032700 - SP1/SP2","0.00","0.00000","100.00%","3077.68","0.00","0.00000","100.00%","1496.68","0.00","0.00000","3077.68","1.46","0.00","0.00000","-31.94%","-983.06","","No","","704620032700","","","","MONDELZ-NC-10","Mondelez","704620032700 6Ct - 9Oz Sourpatch Big Kids Bag","","Finished Good","","","Stopped","1496.68","21.61","0.71000","30.72%","61.38%","","SP2","","0.00000","0.00","1581.00","0.75000","1.00","8","0.00","0.00000","0.00","0.00000","61.38%","1967429","","1967429","","","","2019-Nov-26 02:53 PM","Reconciliation complete","L - 704620032700","","No","Newcomerstown","7.00000","38.43","0.01823","384.00000","3077.68","1.46000","cs","2108.00000","2108.00000","0.00"
"3887043","5572.77","4.72269","-12.98%","-640.37","2019-Nov-20 11:53 PM","2019-Nov-20 03:00 PM","612.57","15.15","0.51913","72.82%","1641.23","0.00","0.00000","4960.20","4.20356","42.93","40.43","0.03285","38.76","5572.77","4.72269","-12.98%","-640.37","30.44","100.00%","Mondelez","8.89","00125460103300 - GUM2","0.00","0.00000","100.00%","4932.40","0.00","0.00000","100.00%","2253.80","0.00","0.00000","4932.40","4.18","0.00","0.00000","-12.98%","-640.37","","No","","00125460103300","","","","MONDELZ-NC-04","Mondelez","00125460103300 2016 Dentyne Ice Peppermint 24/20Ct","","Finished Good","","","Stopped","2253.80","52.50","1.91000","12.42%","99.49%","","GUM2","","0.00000","0.00","2678.60","2.27000","5.00","5","0.00","0.00000","0.00","0.00000","99.49%","1967478","","1967478","","","","2019-Nov-23 11:24 PM","Reconciliation complete","L - 00125460103300","","No","Newcomerstown","5.00000","38.56","0.03268","153.00000","4932.40","4.18000","cs","1180.00000","1180.00000","0.00"
"3889068","1943.47","2.80443","-67.38%","-782.35","2019-Nov-20 08:57 PM","2019-Nov-20 03:00 PM","782.35","15.17","1.12893","32.62%","378.78","0.00","0.00000","1161.12","1.67550","56.56","51.56","0.07200","49.89","1943.47","2.80443","-67.38%","-782.35","13.89","100.00%","Hills Pet Nutrition, Inc.","5.96","2151 - MICROBAG","0.00","0.00000","100.00%","1161.12","0.00","0.00000","100.00%","1161.12","0.00","0.00000","1161.12","1.6755","0.00","0.00000","-67.38%","-782.35","","No","","2151","","","","HILLSPET-NC-18","Hills Pet Nutrition, Inc.","2151 Science Diet Puppy Ha 6 X 2Lb Trial Bag Case","","Finished Good","","","Stopped","1161.12","20.53","1.67550","67.38%","55.28%","","MICROBAG","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","55.28%","2008502","","2008502","","","","2019-Nov-20 08:56 PM","Reconciliation complete","L - 2151","","No","Newcomerstown","8.00000","27.58","0.03980","201.00000","1161.12","1.67550","cs","707.00000","693.00000","14.00"
"3889370","1347.25","1.31183","0.92%","12.50","2019-Nov-21 12:15 AM","2019-Nov-20 03:00 PM","1347.25","14.59","1.31183","0.92%","12.50","0.00","0.00000","0.00","0.00000","97.84","92.34","0.08635","88.68","1347.25","1.31183","0.92%","12.50","11.58","100.00%","The JM Smucker Company","9.26","5150002672 - CRISCO","0.00","0.00000","100.00%","1359.75","0.00","0.00000","100.00%","1359.75","0.00","0.00000","1359.75","1.324","0.00","0.00000","0.92%","12.50","","No","","5150002672","","","","SMCKRS-NC-21","The JM Smucker Company","5150002672 Cr 6.7Oz Reg Shorting Sticks","","Finished Good","","","Stopped","1359.75","13.90","1.32400","99.08%","44.89%","","CRISCO CARTONER","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","44.89%","1998141","RUN OUT BULK","1998141","","","","2019-Nov-22 11:54 PM","Reconciliation complete","L - 5150002672","","No","Newcomerstown","10.00000","39.81","0.03876","258.00000","1359.75","1.32400","cs","1500.00000","1027.00000","473.00"
"3892175","1181.16","0.20411","69.77%","2726.22","2019-Nov-20 11:55 PM","2019-Nov-20 03:00 PM","1181.16","14.62","0.20411","69.77%","2726.22","0.00","0.00000","0.00","0.00000","85.77","80.77","0.01338","77.43","1181.16","0.20411","69.77%","2726.22","74.73","100.00%","The JM Smucker Company","8.93","7910072093 - BONES1","0.00","0.00000","100.00%","3907.38","0.00","0.00000","100.00%","3907.38","0.00","0.00000","3907.38","0.6752","0.00","0.00000","69.77%","2726.22","","No","","7910072093","","","","SMCKRS-NC-56","The JM Smucker Company","7910072093 Mkb 25Oz Soft Chewy Chicken 2 Pack","","Finished Good","","","Stopped","3907.38","45.56","0.67520","30.23%","106.01%","","BONES2","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","106.01%","1998197","RUN OUT BULK","1998197","","","","2019-Nov-22 02:51 PM","Reconciliation complete","L - 7910072093","","No","Newcomerstown","10.00000","82.09","0.01418","705.00000","3907.38","0.67520","cs","5400.00000","5787.00000","-387.00"
"3893174","514.27","0.82283","-10.30%","-48.02","2019-Nov-20 06:10 PM","2019-Nov-20 03:00 PM","514.27","15.04","0.82283","-10.30%","-48.02","0.00","0.00000","0.00","0.00000","34.19","34.19","0.05150","32.19","514.27","0.82283","-10.30%","-48.02","19.42","100.00%","The JM Smucker Company","3.18","7910000880 - SUP7-GOODMORNINGS","0.00","0.00000","100.00%","466.25","0.00","0.00000","100.00%","466.25","0.00","0.00000","466.25","0.746","0.00","0.00000","-10.30%","-48.02","","No","","7910000880","","","","SMCKRS-NC-39","The JM Smucker Company","7910000880 Good Morning Total Wellness 170G Dcan","","Finished Good","","","Stopped","466.25","13.64","0.74600","110.30%","47.47%","","SUP7-GOODMORNINGS","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","47.47%","2011841","","2011841","","","","2019-Nov-20 06:01 PM","Reconciliation complete","L - 7910000880","","No","Newcomerstown","11.00000","15.28","0.02444","450.00000","466.25","0.74600","cs","500.00000","625.00000","-125.00"
"3889534","219.10","0.37841","43.96%","171.84","2019-Nov-20 03:28 PM","2019-Nov-20 02:00 PM","219.10","14.86","0.37841","43.96%","171.84","0.00","0.00000","0.00","0.00000","14.74","14.74","0.02546","14.74","219.10","0.37841","43.96%","171.84","39.28","100.00%","The JM Smucker Company","1.48","7910072093 - BONES1","0.00","0.00000","100.00%","390.94","0.00","0.00000","100.00%","390.94","0.00","0.00000","390.94","0.6752","0.00","0.00000","43.96%","171.84","","No","","7910072093","","","","SMCKRS-NC-56","The JM Smucker Company","7910072093 Mkb 25Oz Soft Chewy Chicken 2 Pack","","Finished Good","","","Stopped","390.94","26.52","0.67520","56.04%","55.71%","","BONES2","","0.00000","0.00","0.00","0.00000","9.00","10","0.00","0.00000","0.00","0.00000","55.71%","1998197","RUN OUT BULK","1998197","","","","2019-Nov-22 02:51 PM","Reconciliation complete","L - 7910072093","","No","Newcomerstown","10.00000","8.21","0.01418","705.00000","390.94","0.67520","cs","2000.00000","579.00000","1421.00"
"3892432","1433.38","7.54410","-26.37%","-299.08","2019-Nov-20 03:27 PM","2019-Nov-20 11:30 AM","299.08","15.11","1.57410","73.63%","835.22","0.00","0.00000","1134.30","5.97000","19.79","19.79","0.09976","18.95","1433.38","7.54410","-26.37%","-299.08","10.02","100.00%","Assemblies Unlimited","3.96","50649815002523 - GUM1","0.00","0.00000","100.00%","1134.30","0.00","0.00000","100.00%","1134.30","0.00","0.00000","1134.30","5.97","0.00","0.00000","-26.37%","-299.08","","No","","50649815002523","","","","ASSEMB-NC-04","Assemblies Unlimited","50649815002523 6/36 Glee Gum Pouch Sugar Free Watermelon","","Finished Good","","","Stopped","1134.30","57.32","5.97000","26.37%","92.81%","","SK4-20CT GUM1","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","92.81%","1968910","","1968910","","","","2019-Nov-25 07:40 AM","Reconciliation complete","19-2143 - 50649815002523","","No","Newcomerstown","5.00000","17.59","0.09259","54.00000","1134.30","5.97000","cs","190.00000","190.00000","0.00"
"3892146","899.27","0.61551","17.49%","190.64","2019-Nov-20 03:38 PM","2019-Nov-20 10:00 AM","899.27","14.34","0.61551","17.49%","190.64","0.00","0.00000","0.00","0.00000","68.72","62.72","0.04156","60.72","899.27","0.61551","17.49%","190.64","24.06","100.00%","The JM Smucker Company","5.64","7910000880 - SUP7-GOODMORNINGS","0.00","0.00000","100.00%","1089.91","0.00","0.00000","100.00%","1089.91","0.00","0.00000","1089.91","0.746","0.00","0.00000","17.49%","190.64","","No","","7910000880","","","","SMCKRS-NC-39","The JM Smucker Company","7910000880 Good Morning Total Wellness 170G Dcan","","Finished Good","","","Stopped","1089.91","15.86","0.74600","82.51%","58.82%","","SUP7-GOODMORNINGS","","0.00000","0.00","0.00","0.00000","13.00","13","0.00","0.00000","0.00","0.00000","58.82%","2011841","","2011841","","","","2019-Nov-20 06:01 PM","Reconciliation complete","L - 7910000880","","No","Newcomerstown","11.00000","35.71","0.02444","450.00000","1089.91","0.74600","cs","1500.00000","1461.00000","39.00"
"3882733","5299.31","4.83956","-15.78%","-722.21","2019-Nov-20 03:37 PM","2019-Nov-20 06:30 AM","630.47","15.15","0.57577","69.85%","1460.98","0.00","0.00000","4668.84","4.26378","44.11","41.61","0.03561","39.00","5299.31","4.83956","-15.78%","-722.21","28.08","97.62%","Mondelez","9.12","00125460103300 - GUM2","0.00","0.00000","100.00%","4577.10","0.00","0.00000","100.00%","2091.45","0.00","0.00000","4577.10","4.18","0.00","0.00000","-15.78%","-722.21","","No","","00125460103300","","","","MONDELZ-NC-04","Mondelez","00125460103300 2016 Dentyne Ice Peppermint 24/20Ct","","Finished Good","","","Stopped","2091.45","47.41","1.91000","13.77%","89.58%","","GUM2","","0.00000","0.00","2485.65","2.27000","5.00","5","0.00","0.00000","0.00","0.00000","91.76%","1967478","","1967478","","","","2019-Nov-23 11:24 PM","Reconciliation complete","L - 00125460103300","","No","Newcomerstown","5.00000","35.78","0.03268","153.00000","4577.10","4.18000","cs","1095.00000","1095.00000","0.00"
"3886456","4081.18","1.84585","-57.87%","-1496.08","2019-Nov-20 03:29 PM","2019-Nov-20 06:30 AM","1496.08","15.19","0.67665","42.13%","1089.02","0.00","0.00000","2585.10","1.16920","104.46","98.46","0.04137","91.46","4081.18","1.84585","-57.87%","-1496.08","24.17","96.82%","Hills Pet Nutrition, Inc.","9.00","10097 - DOUBLE HEADER","0.00","0.00000","100.00%","2585.10","0.00","0.00000","100.00%","2585.10","0.00","0.00000","2585.10","1.1692","0.00","0.00000","-57.87%","-1496.08","","No","","10097","","","","HILLSPET-NC-08","Hills Pet Nutrition, Inc.","10097 Prescription Diet Feline C/D Mul Chicken 12  X 5.25Oz Case Sample","","Finished Good","","","Stopped","2585.10","24.75","1.16920","57.87%","65.02%","","DOUBLE HEADER","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","67.15%","2008510","","2008510","","","","2019-Nov-23 09:36 PM","Reconciliation complete","L - 10097","","No","Newcomerstown","10.00000","61.42","0.02778","360.00000","2585.10","1.16920","cs","3060.00000","2211.00000","849.00"
"3889022","1518.70","7.74846","-29.79%","-348.58","2019-Nov-20 11:55 AM","2019-Nov-20 06:30 AM","348.58","15.18","1.77846","70.21%","821.54","0.00","0.00000","1170.12","5.97000","25.46","22.96","0.11291","22.13","1518.70","7.74846","-29.79%","-348.58","8.86","100.00%","Assemblies Unlimited","5.42","50649815002004 - GUM1","0.00","0.00000","100.00%","1170.12","0.00","0.00000","100.00%","1170.12","0.00","0.00000","1170.12","5.97","0.00","0.00000","-29.79%","-348.58","","No","","50649815002004","","","","ASSEMB-NC-01","Assemblies Unlimited","50649815002004 6/36 Glee Gum Pouch Peppermint","","Finished Good","","","Stopped","1170.12","45.95","5.97000","29.79%","82.01%","","SK4-20CT GUM1","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","82.01%","1968914","","1968914","","","","2019-Nov-20 11:49 AM","Reconciliation complete","19-2143 - 50649815002004","","No","Newcomerstown","5.00000","18.15","0.09259","54.00000","1170.12","5.97000","cs","196.00000","196.00000","0.00"
"3889146","4278.52","3.03441","-63.82%","-1666.78","2019-Nov-30 07:30 AM","2019-Nov-20 06:30 AM","4278.52","14.27","3.03441","-63.82%","-1666.78","0.00","0.00000","0.00","0.00000","304.91","299.91","0.21034","296.57","4278.52","3.03441","-63.82%","-1666.78","4.75","100.00%","The JM Smucker Company","241.00","7180200759 - BONES1","0.00","0.00000","100.00%","2611.74","0.00","0.00000","100.00%","2611.74","0.00","0.00000","2611.74","1.8523","0.00","0.00000","-63.82%","-1666.78","","No","","7180200759","","","","SMCKRS-NC-68","The JM Smucker Company","7180200759 6/708G Beef Steaks","","Finished Good","","","Stopped","2611.74","8.57","1.85230","163.82%","18.29%","","BONES2","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","18.29%","2007393","","2007393","","","","2019-Nov-20 02:01 PM","Reconciliation complete","L - 7180200759","","No","Newcomerstown","9.00000","54.23","0.03846","234.00000","2611.74","1.85230","cs","946.00000","1410.00000","-464.00"
"3889202","825.72","0.73989","2.76%","23.44","2019-Nov-20 10:57 AM","2019-Nov-20 06:30 AM","825.72","14.32","0.73989","2.76%","23.44","0.00","0.00000","0.00","0.00000","57.64","57.64","0.04956","55.31","825.72","0.73989","2.76%","23.44","20.18","100.00%","The JM Smucker Company","4.46","7910000810 - SUP7-GOODMORNINGS","0.00","0.00000","100.00%","849.16","0.00","0.00000","100.00%","849.16","0.00","0.00000","849.16","0.7609","0.00","0.00000","2.76%","23.44","","No","","7910000810","","","","SMCKRS-NC-34","The JM Smucker Company","7910000810 4/6Oz Mlk Bn Good Morning Total Wellness","","Finished Good","","","Stopped","849.16","14.73","0.76090","97.24%","44.84%","","SUP7-GOODMORNINGS","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","44.84%","2007961","","2007961","","","","2019-Nov-20 10:55 AM","Reconciliation complete","L - 7910000810","","No","Newcomerstown","10.00000","24.80","0.02222","450.00000","849.16","0.76090","cs","4000.00000","1116.00000","2884.00"
"3889366","1753.70","1.02376","22.68%","514.31","2019-Nov-20 03:21 PM","2019-Nov-20 06:30 AM","1753.70","14.61","1.02376","22.68%","514.31","0.00","0.00000","0.00","0.00000","127.51","120.01","0.06714","115.01","1753.70","1.02376","22.68%","514.31","14.89","100.00%","The JM Smucker Company","8.86","5150002672 - CRISCO","0.00","0.00000","100.00%","2268.01","0.00","0.00000","100.00%","2268.01","0.00","0.00000","2268.01","1.324","0.00","0.00000","22.68%","514.31","","No","","5150002672","","","","SMCKRS-NC-21","The JM Smucker Company","5150002672 Cr 6.7Oz Reg Shorting Sticks","","Finished Good","","","Stopped","2268.01","17.79","1.32400","77.32%","57.73%","","CRISCO CARTONER","","0.00000","0.00","0.00","0.00000","17.00","18","0.00","0.00000","0.00","0.00000","57.73%","1998141","RUN OUT BULK","1998141","","","","2019-Nov-22 11:54 PM","Reconciliation complete","L - 5150002672","","No","Newcomerstown","10.00000","66.40","0.03876","258.00000","2268.01","1.32400","cs","1500.00000","1713.00000","-213.00"
