"Project ID","Created date","Customer name","Due date","Estimate name","Has Estimate","Has uninvoiced charge","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Date last Job completed ","Performance","Planned end","Planned start","Project code","Project description","Project status","Reference 1","Reference 2","Reference 3","Scenario name","Site name","Standard people","Standard units per hour","Total charge","Uninvoiced total charge","Uninvoiced total charge per unit","Uninvoiced units produced","Unit of measure","Units expected","Units Produced","Units remaining"
"2058706","2020-Jan-08 03:50 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Feb-11 02:18 PM","2020-Feb-10 03:50 PM","2058706","","Booked","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","4800.00000","0.00000","4800.00000"
"2058705","2020-Jan-08 03:49 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Feb-04 09:51 PM","2020-Feb-03 03:49 PM","2058705","","Booked","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","7200.00000","0.00000","7200.00000"
"2058704","2020-Jan-08 03:48 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Jan-28 09:51 PM","2020-Jan-27 03:49 PM","2058704","","Booked","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","7200.00000","0.00000","7200.00000"
"2058703","2020-Jan-08 03:48 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","No","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Jan-21 02:16 PM","2020-Jan-20 03:48 PM","2058703","","Booked","","","","L - 10188278","Newcomerstown","5.00","348.00000","0.00","0.00","1.44559","","cases","4800.00000","0.00000","4800.00000"
"2058700","2020-Jan-08 03:47 PM","Mars / Wrigley","","10188278 - SK2-SOUR","Yes","Yes","","","MARS-NC-51","Mars / Wrigley","10188278 Sour Skittles Sks Sas Syl 204.1G Sours Sub / 12P - 7.2 Oz","","Finished Good","","100.00%","2020-Jan-17 12:28 PM","2020-Jan-16 02:10 PM","2058700","","Booked","","","","L - 10188278","Newcomerstown","5.00","348.00000","8844.12","8844.12","1.44559","6118.00000","cases","9600.00000","6118.00000","3482.00000"
"2058699","2020-Jan-08 03:46 PM","Mars / Wrigley","","10202845 - SK3-180CT","Yes","No","","","MARS-NC-41","Mars / Wrigley","10202845 Ext Rfrsr Trop Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Feb-27 07:40 AM","2020-Feb-26 07:24 PM","2058699","","Booked","","","","L - 10202845","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058698","2020-Jan-08 03:45 PM","Mars / Wrigley","","10202845 - SK3-180CT","Yes","No","","","MARS-NC-41","Mars / Wrigley","10202845 Ext Rfrsr Trop Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Feb-13 11:39 AM","2020-Feb-12 11:23 PM","2058698","","Booked","","","","L - 10202845","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058697","2020-Jan-08 03:45 PM","Mars / Wrigley","","10202845 - SK3-180CT","Yes","No","","","MARS-NC-41","Mars / Wrigley","10202845 Ext Rfrsr Trop Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Jan-20 07:19 AM","2020-Jan-17 07:03 PM","2058697","","Booked","","","","L - 10202845","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","0.00000","cases","1677.00000","0.00000","1677.00000"
"2058696","2020-Jan-08 03:44 PM","Mars / Wrigley","","10199990 - SK3-180CT","Yes","No","","","MARS-NC-36","Mars / Wrigley","10199990 Ext Rfrsr Sprmnt Sup Srp 9.65Oz 6Cs","","Finished Good","","100.00%","2020-Mar-19 07:30 AM","2020-Mar-18 07:14 PM","2058696","","Open","","","","L - 10199990","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058694","2020-Jan-08 03:43 PM","Mars / Wrigley","","10199990 - SK3-180CT","Yes","No","","","MARS-NC-36","Mars / Wrigley","10199990 Ext Rfrsr Sprmnt Sup Srp 9.65Oz 6Cs","","Finished Good","","100.00%","2020-Feb-12 11:23 PM","2020-Feb-12 06:07 PM","2058694","","Booked","","","","L - 10199990","Newcomerstown","6.00","435.00000","0.00","0.00","2.22083","","cases","2000.00000","0.00000","2000.00000"
"2058693","2020-Jan-08 03:43 PM","Mars / Wrigley","","10199990 - SK3-180CT","Yes","No","","","MARS-NC-36","Mars / Wrigley","10199990 Ext Rfrsr Sprmnt Sup Srp 9.65Oz 6Cs","","Finished Good","","100.00%","2020-Jan-17 07:03 PM","2020-Jan-17 02:17 PM","2058693","","Booked","","","","L - 10199990","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058692","2020-Jan-08 03:42 PM","Mars / Wrigley","","10201330 - SK3-180CT","Yes","No","","","MARS-NC-40","Mars / Wrigley","10201330 Ext Rfrsr Polar Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Mar-06 04:57 PM","2020-Mar-06 12:11 PM","2058692","","Booked","","","","L - 10201330","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058689","2020-Jan-08 03:41 PM","Mars / Wrigley","","10201330 - SK3-180CT","Yes","No","","","MARS-NC-40","Mars / Wrigley","10201330 Ext Rfrsr Polar Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Feb-12 06:07 PM","2020-Feb-12 01:11 PM","2058689","","Booked","","","","L - 10201330","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","","cases","2000.00000","0.00000","2000.00000"
"2058688","2020-Jan-08 03:41 PM","Mars / Wrigley","","10201330 - SK3-180CT","Yes","No","","","MARS-NC-40","Mars / Wrigley","10201330 Ext Rfrsr Polar Sup Srp 9.65Oz","","Finished Good","","100.00%","2020-Jan-17 02:17 PM","2020-Jan-17 08:51 AM","2058688","","Booked","","","","L - 10201330","Newcomerstown","6.00","435.00000","0.00","0.00","2.09078","0.00000","cases","2000.00000","0.00000","2000.00000"
"2058686","2020-Jan-08 03:39 PM","Mars / Wrigley","","10209150 - SK3-180CT","Yes","No","","","MARS-NC-48","Mars / Wrigley","10209150 Starburst Original Sup 8.5Oz 6Ct Mixies","","Finished Good","","100.00%","2020-Mar-26 09:17 AM","2020-Mar-25 08:03 PM","2058686","","Open","","","","L - 10209150","Newcomerstown","6.00","435.00000","0.00","0.00","3.26459","","cases","2560.00000","0.00000","2560.00000"
"2058685","2020-Jan-08 03:38 PM","Mars / Wrigley","","10195498 - SK3-180CT","Yes","No","","","MARS-NC-21","Mars / Wrigley","10195498 Jcy Frt Sxc 120P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-02 08:48 AM","2020-Apr-01 07:14 PM","2058685","","Open","","","","L - 10195498","Newcomerstown","6.00","435.00000","0.00","0.00","2.02817","","cases","2560.00000","0.00000","2560.00000"
"2058684","2020-Jan-08 03:37 PM","Mars / Wrigley","","10195498 - SK3-180CT","Yes","No","","","MARS-NC-21","Mars / Wrigley","10195498 Jcy Frt Sxc 120P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-18 07:14 PM","2020-Mar-18 01:00 PM","2058684","","Open","","","","L - 10195498","Newcomerstown","6.00","435.00000","0.00","0.00","2.02817","","cases","2560.00000","0.00000","2560.00000"
"2058677","2020-Jan-08 03:37 PM","Mars / Wrigley","","10195498 - SK3-180CT","Yes","No","","","MARS-NC-21","Mars / Wrigley","10195498 Jcy Frt Sxc 120P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-06 12:11 PM","2020-Mar-05 10:37 PM","2058677","","Booked","","","","L - 10195498","Newcomerstown","6.00","435.00000","0.00","0.00","2.02817","","cases","2560.00000","0.00000","2560.00000"
"2058676","2020-Jan-08 03:36 PM","Mars / Wrigley","","10195498 - SK3-180CT","Yes","No","","","MARS-NC-21","Mars / Wrigley","10195498 Jcy Frt Sxc 120P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-19 07:28 PM","2020-Feb-18 11:41 PM","2058676","","Booked","","","","L - 10195498","Newcomerstown","6.00","435.00000","0.00","0.00","2.02817","","cases","5120.00000","0.00000","5120.00000"
"2058675","2020-Jan-08 03:35 PM","Mars / Wrigley","","10195498 - SK3-180CT","Yes","No","","","MARS-NC-21","Mars / Wrigley","10195498 Jcy Frt Sxc 120P // 06B S Us WMT","","Finished Good","","100.00%","2020-Jan-30 03:24 PM","2020-Jan-29 07:07 PM","2058675","","Booked","","","","L - 10195498","Newcomerstown","6.00","435.00000","0.00","0.00","2.02817","","cases","5120.00000","0.00000","5120.00000"
"2058674","2020-Jan-08 03:34 PM","Mars / Wrigley","","10195651 - SK3-180CT","Yes","No","","","MARS-NC-28","Mars / Wrigley","10195651 Orb Pep 120P // 06B Srp Drc Cas Sxc","","Finished Good","","100.00%","2020-May-07 04:02 PM","2020-May-07 09:28 AM","2058674","","Open","","","","L - 10195651","Newcomerstown","6.00","435.00000","0.00","0.00","2.01919","","cases","2560.00000","0.00000","2560.00000"
"2058672","2020-Jan-08 03:33 PM","Mars / Wrigley","","10195651 - SK3-180CT","Yes","No","","","MARS-NC-28","Mars / Wrigley","10195651 Orb Pep 120P // 06B Srp Drc Cas Sxc","","Finished Good","","100.00%","2020-Apr-08 07:16 PM","2020-Apr-08 01:02 PM","2058672","","Open","","","","L - 10195651","Newcomerstown","6.00","435.00000","0.00","0.00","2.01919","","cases","2560.00000","0.00000","2560.00000"
"2058671","2020-Jan-08 03:32 PM","Mars / Wrigley","","10195651 - SK3-180CT","Yes","No","","","MARS-NC-28","Mars / Wrigley","10195651 Orb Pep 120P // 06B Srp Drc Cas Sxc","","Finished Good","","100.00%","2020-Mar-05 10:37 PM","2020-Mar-05 03:53 PM","2058671","","Booked","","","","L - 10195651","Newcomerstown","6.00","435.00000","0.00","0.00","2.01919","","cases","2560.00000","0.00000","2560.00000"
"2058668","2020-Jan-08 03:31 PM","Mars / Wrigley","","10195651 - SK3-180CT","Yes","No","","","MARS-NC-28","Mars / Wrigley","10195651 Orb Pep 120P // 06B Srp Drc Cas Sxc","","Finished Good","","100.00%","2020-Feb-05 12:57 PM","2020-Feb-04 11:23 PM","2058668","","Booked","","","","L - 10195651","Newcomerstown","6.00","435.00000","0.00","0.00","2.01919","","cases","2560.00000","0.00000","2560.00000"
"2058667","2020-Jan-08 03:29 PM","Mars / Wrigley","","10195651 - SK3-180CT","Yes","Yes","","","MARS-NC-28","Mars / Wrigley","10195651 Orb Pep 120P // 06B Srp Drc Cas Sxc","","Finished Good","2020-Jan-16 12:08 AM","100.00%","2020-Jan-16 10:27 PM","2020-Jan-15 01:14 PM","2058667","","Closed","","","","L - 10195651","Newcomerstown","6.00","435.00000","10372.58","10372.58","2.01919","5137.00000","cases","5120.00000","5137.00000","-17.00000"
"2058591","2020-Jan-08 02:45 PM","Mars / Wrigley","","10195495 - SK3-180CT","Yes","No","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-30 10:17 PM","2020-Apr-30 08:50 AM","2058591","","Open","","","","L - 10195495","Newcomerstown","6.00","435.00000","0.00","0.00","2.12157","","cases","5120.00000","0.00000","5120.00000"
"2058584","2020-Jan-08 02:44 PM","Mars / Wrigley","","10195495 - SK3-180CT","Yes","No","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-01 07:14 PM","2020-Mar-31 11:27 PM","2058584","","Open","","","","L - 10195495","Newcomerstown","6.00","435.00000","0.00","0.00","2.12157","","cases","5120.00000","0.00000","5120.00000"
"2058581","2020-Jan-08 02:43 PM","Mars / Wrigley","","10195495 - SK3-180CT","Yes","No","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-11 07:04 PM","2020-Mar-10 11:17 PM","2058581","","Booked","","","","L - 10195495","Newcomerstown","6.00","435.00000","0.00","0.00","2.12157","","cases","5120.00000","0.00000","5120.00000"
"2058577","2020-Jan-08 02:42 PM","Mars / Wrigley","","10195495 - SK3-180CT","Yes","No","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-18 11:41 PM","2020-Feb-18 10:24 AM","2058577","","Booked","","","","L - 10195495","Newcomerstown","6.00","435.00000","0.00","0.00","2.12157","","cases","5120.00000","0.00000","5120.00000"
"2058570","2020-Jan-08 02:41 PM","Mars / Wrigley","","10195495 - SK3-180CT","Yes","No","","","MARS-NC-20","Mars / Wrigley","10195495 Ecl Pic Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Jan-29 07:07 PM","2020-Jan-28 11:20 PM","2058570","","Booked","","","","L - 10195495","Newcomerstown","6.00","435.00000","0.00","0.00","2.12157","","cases","5120.00000","0.00000","5120.00000"
"2058568","2020-Jan-08 02:40 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-30 08:50 AM","2020-Apr-29 01:03 PM","2058568","","Open","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058566","2020-Jan-08 02:39 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-16 09:11 AM","2020-Apr-15 01:14 PM","2058566","","Open","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058565","2020-Jan-08 02:38 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-31 11:27 PM","2020-Mar-31 10:10 AM","2058565","","Open","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058562","2020-Jan-08 02:38 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-18 01:00 PM","2020-Mar-17 04:43 PM","2058562","","Open","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058559","2020-Jan-08 02:37 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-05 03:53 PM","2020-Mar-04 08:06 PM","2058559","","Booked","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058558","2020-Jan-08 02:36 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-18 10:24 AM","2020-Feb-17 02:37 PM","2058558","","Booked","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","5120.00000","0.00000","5120.00000"
"2058555","2020-Jan-08 02:36 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-04 11:23 PM","2020-Feb-03 08:53 PM","2058555","","Booked","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","7680.00000","0.00000","7680.00000"
"2058552","2020-Jan-08 02:35 PM","Mars / Wrigley","","10195483 - SK3-180CT","Yes","No","","","MARS-NC-19","Mars / Wrigley","10195483 Orb Bmt Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Jan-23 03:41 PM","2020-Jan-22 01:11 PM","2058552","","Booked","","","","L - 10195483","Newcomerstown","6.00","435.00000","0.00","0.00","2.01314","","cases","7680.00000","0.00000","7680.00000"
"2058550","2020-Jan-08 02:34 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-May-07 09:28 AM","2020-May-06 01:41 PM","2058550","","Open","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058549","2020-Jan-08 02:33 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-21 10:20 AM","2020-Apr-20 02:33 PM","2058549","","Open","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058548","2020-Jan-08 02:32 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-08 01:02 PM","2020-Apr-07 04:45 PM","2058548","","Open","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058547","2020-Jan-08 02:32 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-25 01:13 PM","2020-Mar-24 04:56 PM","2058547","","Booked","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058546","2020-Jan-08 02:31 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-10 11:17 PM","2020-Mar-10 10:00 AM","2058546","","Booked","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058545","2020-Jan-08 02:30 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-26 07:24 PM","2020-Feb-25 11:37 PM","2058545","","Booked","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058543","2020-Jan-08 02:30 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Feb-12 01:11 PM","2020-Feb-11 04:54 PM","2058543","","Booked","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058541","2020-Jan-08 02:29 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","No","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Jan-28 11:20 PM","2020-Jan-28 10:03 AM","2058541","","Booked","","","","L - 10195482","Newcomerstown","6.00","435.00000","0.00","0.00","2.01376","","cases","5120.00000","0.00000","5120.00000"
"2058539","2020-Jan-08 02:28 PM","Mars / Wrigley","","10195482 - SK3-180CT","Yes","Yes","","","MARS-NC-18","Mars / Wrigley","10195482 Ecl Wnf Sfp 180P // 06B S Us WMT","","Finished Good","2020-Jan-17 01:00 PM","100.00%","2020-Jan-17 08:51 AM","2020-Jan-13 02:29 PM","2058539","","Closed","","","","L - 10195482","Newcomerstown","6.00","435.00000","10801.76","10801.76","2.10766","5125.00000","cases","5120.00000","5125.00000","-5.00000"
"2058536","2020-Jan-08 02:25 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-May-12 10:12 AM","2020-May-11 02:25 PM","2058536","","Open","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058534","2020-Jan-08 02:24 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-29 01:03 PM","2020-Apr-28 04:46 PM","2058534","","Open","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058533","2020-Jan-08 02:23 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Apr-15 01:14 PM","2020-Apr-14 04:57 PM","2058533","","Open","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058530","2020-Jan-08 02:23 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-31 10:10 AM","2020-Mar-30 02:23 PM","2058530","","Booked","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058529","2020-Jan-08 02:22 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-17 04:43 PM","2020-Mar-16 08:56 PM","2058529","","Booked","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058528","2020-Jan-08 02:21 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Mar-04 08:06 PM","2020-Mar-03 11:49 PM","2058528","","Booked","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","","cases","5120.00000","0.00000","5120.00000"
"2058527","2020-Jan-08 02:20 PM","Mars / Wrigley","","10195481 - SK3-180CT","Yes","No","","","MARS-NC-17","Mars / Wrigley","10195481 Ecl Spr Sfp 180P // 06B S Us WMT","","Finished Good","","100.00%","2020-Jan-22 01:11 PM","2020-Jan-21 04:54 PM","2058527","","Booked","","","","L - 10195481","Newcomerstown","6.00","435.00000","0.00","0.00","2.01811","0.00000","cases","5120.00000","0.00000","5120.00000"
"2058522","2020-Jan-08 02:18 PM","Mars / Wrigley","","10195429 - SK3-180CT","Yes","No","","","MARS-NC-16","Mars / Wrigley","10195429 120 Ct Orbit Spearmint 8Ct","","Finished Good","","100.00%","2020-Apr-28 04:46 PM","2020-Apr-28 10:02 AM","2058522","","Open","","","","L - 10195429","Newcomerstown","5.00","330.00000","0.00","0.00","1.98248","","cases","2000.00000","0.00000","2000.00000"
"2058516","2020-Jan-08 02:16 PM","Mars / Wrigley","","10195429 - SK3-180CT","Yes","No","","","MARS-NC-16","Mars / Wrigley","10195429 120 Ct Orbit Spearmint 8Ct","","Finished Good","","100.00%","2020-Apr-07 04:45 PM","2020-Apr-07 10:01 AM","2058516","","Open","","","","L - 10195429","Newcomerstown","5.00","330.00000","0.00","0.00","1.98248","","cases","2000.00000","0.00000","2000.00000"
"2058515","2020-Jan-08 02:16 PM","Mars / Wrigley","","10195429 - SK3-180CT","Yes","No","","","MARS-NC-16","Mars / Wrigley","10195429 120 Ct Orbit Spearmint 8Ct","","Finished Good","","100.00%","2020-Feb-25 11:37 PM","2020-Feb-25 04:43 PM","2058515","","Booked","","","","L - 10195429","Newcomerstown","5.00","330.00000","0.00","0.00","1.98248","","cases","2000.00000","0.00000","2000.00000"
"2058512","2020-Jan-08 02:15 PM","Mars / Wrigley","","10195429 - SK3-180CT","Yes","No","","","MARS-NC-16","Mars / Wrigley","10195429 120 Ct Orbit Spearmint 8Ct","","Finished Good","","100.00%","2020-Jan-28 10:03 AM","2020-Jan-27 08:39 PM","2058512","","Booked","","","","L - 10195429","Newcomerstown","5.00","330.00000","0.00","0.00","1.98248","","cases","2000.00000","0.00000","2000.00000"
"2058508","2020-Jan-08 02:13 PM","Mars / Wrigley","","10195387 - SK3-180CT","Yes","No","","","MARS-NC-13","Mars / Wrigley","10195387 120 Ct Orbit Peppermint","","Finished Good","","100.00%","2020-May-06 01:41 PM","2020-May-05 11:47 PM","2058508","","Open","","","","L - 10195387","Newcomerstown","5.00","330.00000","0.00","0.00","1.61197","","cases","2000.00000","0.00000","2000.00000"
"2058505","2020-Jan-08 02:11 PM","Mars / Wrigley","","10195387 - SK3-180CT","Yes","No","","","MARS-NC-13","Mars / Wrigley","10195387 120 Ct Orbit Peppermint","","Finished Good","","100.00%","2020-Mar-16 08:56 PM","2020-Mar-16 02:12 PM","2058505","","Booked","","","","L - 10195387","Newcomerstown","5.00","330.00000","0.00","0.00","1.61197","","cases","2000.00000","0.00000","2000.00000"
"2058501","2020-Jan-08 02:10 PM","Mars / Wrigley","","10195387 - SK3-180CT","Yes","No","","","MARS-NC-13","Mars / Wrigley","10195387 120 Ct Orbit Peppermint","","Finished Good","","100.00%","2020-Mar-03 11:49 PM","2020-Mar-03 04:55 PM","2058501","","Booked","","","","L - 10195387","Newcomerstown","5.00","330.00000","0.00","0.00","1.61197","","cases","2000.00000","0.00000","2000.00000"
"2058498","2020-Jan-08 02:09 PM","Mars / Wrigley","","10195387 - SK3-180CT","Yes","No","","","MARS-NC-13","Mars / Wrigley","10195387 120 Ct Orbit Peppermint","","Finished Good","","100.00%","2020-Feb-03 08:53 PM","2020-Feb-03 02:09 PM","2058498","","Booked","","","","L - 10195387","Newcomerstown","5.00","330.00000","0.00","0.00","1.61197","","cases","2000.00000","0.00000","2000.00000"
