"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3957930","1255.38","0.17066","0.00%","-1255.38","2019-Dec-24 01:20 AM","2019-Dec-23 02:45 PM","1255.38","12.45","0.17066","0.00%","-1255.38","0.00","0.00000","0.00","0.00000","105.83","100.83","0.01133","83.33","1255.38","0.17066","0.00%","-1255.38","88.27","86.96%","Olly","10.58","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1255.38","","No","","20858158005033","141587-48-12","Vitamin","","OLLY-10A-12PK","Olly","700060.01 Kids Multi + Probiotic 70ct (FLA) - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","69.06%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","79.42%","2040443","","2040443","100923","","","2019-Dec-26 03:02 PM","Reconciliation complete","","","No","MSI Portage","8.00000","66.19","0.00900","889.13000","0.00","0.00000","btl","6000.00000","7356.00000","-1356.00"
"3957957","1143.88","0.10882","0.00%","-1143.88","2019-Dec-24 01:35 AM","2019-Dec-23 02:45 PM","1143.88","12.39","0.10882","0.00%","-1143.88","0.00","0.00000","0.00","0.00000","96.83","92.33","0.00836","87.83","1143.88","0.10882","0.00%","-1143.88","119.68","100.00%","Olly","10.83","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1143.88","","No","","1085004462192","141587-02-12","Vitamin","","OLLY-14C-12PK","Olly","700244.01 Sleep Blackberry 50ct (Cnd) - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","96.79%","","Weigh Filler #4 (Rm 12)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","96.79%","2043084","","2043084","100923","","","2019-Dec-27 07:34 PM","Reconciliation complete","","","No","MSI Portage","8.00000","85.01","0.00809","989.25000","0.00","0.00000","btl","7000.00000","10512.00000","-3512.00"
"3958348","385.71","0.08158","0.00%","-385.71","2019-Dec-23 07:30 PM","2019-Dec-23 02:45 PM","385.71","12.38","0.08158","0.00%","-385.71","0.00","0.00000","0.00","0.00000","31.17","31.17","0.00617","29.17","385.71","0.08158","0.00%","-385.71","162.10","100.00%","Mars / Wrigley","4.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-385.71","","No","","10206716","","Candy","","MARS-28","Mars / Wrigley","10206716 Dove Truffles Milk Choc Easter 6ct. 2cs.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","59.52%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","59.52%","1999484","","1999484","","","","2020-Jan-15 09:04 PM","Reconciliation complete","","","No","MSI Portage","8.50000","17.36","0.00367","2315.12500","0.00","0.00000","bag","12500.00000","4728.00000","7772.00"
"3960566","955.00","0.00000","0.00%","-955.00","2019-Dec-24 01:30 AM","2019-Dec-23 02:45 PM","955.00","12.24","0.00000","0.00%","-955.00","0.00","0.00000","0.00","0.00000","78.00","78.00","0.00000","72.67","955.00","0.00000","0.00%","-955.00","0.00","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-955.00","","No","","10850004462833","","Vitamin","","OLLY-85","Olly","700287.01 Extra Strength Sleep 60ct - Pouch","","Finished Good","","","Stopped","0.00","0.00","0.00000","","0.00%","","Pouching Line 1 (Rm12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","0.00%","2043574","","2043574","100923","","","","Needs to be reconciled","","","No","MSI Portage","5.00000","0.00","0.01587","315.00000","0.00","0.00000","pch","2000.00000","0.00000","2000.00"
"3961538","924.00","0.13029","0.00%","-924.00","2019-Dec-23 11:00 PM","2019-Dec-23 02:45 PM","924.00","12.44","0.13029","0.00%","-924.00","0.00","0.00000","0.00","0.00000","74.25","74.25","0.00878","62.25","924.00","0.13029","0.00%","-924.00","113.93","91.21%","Olly","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-924.00","","No","","10850004462208","141587-81-12","Vitamin","","OLLY-07C-12PK","Olly","700239.01 Men's Multi Blackberry 90ct (Cnd) - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","103.85%","","Weigh Filler #1 (Rm 12)","","0.00000","0.00","0.00","0.00000","9.00","9","0.00","0.00000","0.00","0.00000","113.86%","2043317","","2043317","100923","","","2019-Dec-26 02:40 PM","Reconciliation complete","","","No","MSI Portage","8.00000","70.88","0.00999","800.50000","0.00","0.00000","btl","6000.00000","7092.00000","-1092.00"
"3961617","169.38","0.02016","0.00%","-169.38","2019-Dec-23 07:45 PM","2019-Dec-23 02:45 PM","169.38","12.32","0.02016","0.00%","-169.38","0.00","0.00000","0.00","0.00000","13.75","13.75","0.00128","10.75","169.38","0.02016","0.00%","-169.38","781.40","84.31%","Hometown Foods","5.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-169.38","","No","","250060","","Lids","","HTFOODS-15","Hometown Foods","250060 Confetti Lids","","Finished Good","Line got shut down","","Stopped","0.00","0.00","0.00000","","70.84%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","84.02%","LINE2-Confetti","325000 DUE BY 11/30
BALANCE DUE BY 12/7","2016378","","","","2019-Dec-26 06:53 AM","Reconciliation complete","","","No","MSI Portage","3.00000","9.03","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","8400.00000","11600.00"
"3961644","349.00","0.01445","0.00%","-349.00","2019-Dec-23 11:00 PM","2019-Dec-23 02:45 PM","349.00","12.35","0.01445","0.00%","-349.00","0.00","0.00000","0.00","0.00000","28.25","28.25","0.00107","25.92","349.00","0.01445","0.00%","-349.00","931.83","100.00%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-349.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","100.20%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","100.20%","LINE3-Pastel","200,000 due 11/30
balance due 12/7","2015403","","","","2020-Jan-04 06:38 AM","Reconciliation complete","","","No","MSI Portage","3.00000","25.97","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","24150.00000","-4150.00"
"3961654","253.14","0.01148","0.00%","-253.14","2019-Dec-23 11:15 PM","2019-Dec-23 02:45 PM","253.00","12.19","0.01147","0.00%","-253.00","0.00","0.00000","0.14","0.00001","20.75","20.75","0.00087","19.08","253.14","0.01148","0.00%","-253.14","1155.46","100.00%","Hometown Foods","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-253.14","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","124.24%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","124.24%","LINE4-1st-Pink Sugar","RUN YELLOW AFTER PINK IS COMPLETED","2030756","Forecast","","","2019-Dec-28 10:54 PM","Reconciliation complete","","","No","MSI Portage","3.00000","23.71","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","22050.00000","-2050.00"
"3961670","482.50","0.04513","0.00%","-482.50","2019-Dec-23 11:00 PM","2019-Dec-23 02:45 PM","482.50","12.40","0.04513","0.00%","-482.50","0.00","0.00000","0.00","0.00000","38.92","38.92","0.00364","38.92","482.50","0.04513","0.00%","-482.50","274.74","100.00%","Olly","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-482.50","","No","","","","","","OLLY-02-07-MRP","Olly","350 ml Twist Turn Closure Seal Assembly - Medium","Medium","Caps","","","Stopped","0.00","0.00","0.00000","","0.00%","","Winpak Machine (Rm 2)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","0.00%","2013770","","2013770","","","","2020-Jan-02 09:29 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","ea","2000.00000","10692.00000","-8692.00"
"3961725","150.00","0.01255","0.00%","-150.00","2019-Dec-23 11:00 PM","2019-Dec-23 02:45 PM","150.00","12.00","0.01255","0.00%","-150.00","0.00","0.00000","0.00","0.00000","12.50","12.50","0.00096","11.50","150.00","0.01255","0.00%","-150.00","1038.96","100.00%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-150.00","","No","","250080","","Pouches","","HTFOODS-40","Hometown Foods","250080 Rainbow Choc Chip","","Finished Good","","","Stopped","0.00","0.00","0.00000","","104.84%","","General Pouching #2 Vol Filler  (Rm 6)","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","104.84%","1st-GP#2 Rainbow Choc. Chip","RUN 1ST","2030766","Forecast","RUN 1ST","","2020-Jan-02 06:32 PM","Reconciliation complete","","","No","MSI Portage","2.00000","12.06","0.00101","1982.00000","0.00","0.00000","pch","10000.00000","11948.00000","-1948.00"
"3948904","522.00","0.09416","0.00%","-522.00","2019-Dec-23 03:00 PM","2019-Dec-23 12:00 PM","522.00","12.43","0.09416","0.00%","-522.00","0.00","0.00000","0.00","0.00000","42.00","42.00","0.00274","15.17","522.00","0.09416","0.00%","-522.00","365.54","39.39%","Mars / Wrigley","3.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-522.00","","No","","10204122","171959-07","Gum","","MARS-18","Mars / Wrigley","10204122 Extra Spearmint 40pcs x 4ct Tray x 72ct Display","","Finished Good","","","Stopped","0.00","0.00","0.00000","","21.11%","","Bottling - Gum - Cub (Rm 7)","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","53.60%","4thgumline","","2037542","","","","2019-Dec-26 09:00 AM","Reconciliation complete","","","No","MSI Portage","11.00000","8.13","0.00147","7502.00000","0.00","0.00000","btl","36000.00000","5544.00000","30456.00"
"3961281","49.00","0.04743","0.00%","-49.00","2019-Dec-23 02:30 PM","2019-Dec-23 11:00 AM","49.00","14.00","0.04743","0.00%","-49.00","0.00","0.00000","0.00","0.00000","3.50","3.50","0.00339","3.50","49.00","0.04743","0.00%","-49.00","295.14","100.00%","Quaker","3.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-49.00","","No","","","","","","QUAKER-35-03A","Quaker","Overnight Oats Grain Batch","","Bulk","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Tumbler (Rm 4)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","35-03A-122019","7 BATCHES NEEDED
QUINOA FLAKES MICRO RESULTS DUE 12/20-12/21","2043147","","","","2019-Dec-30 04:29 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","1033.00000","1033.00000","0.00"
"3959241","66.00","0.01048","0.00%","-66.00","2019-Dec-23 12:45 PM","2019-Dec-23 07:20 AM","66.00","12.00","0.01048","0.00%","-66.00","0.00","0.00000","0.00","0.00000","5.50","5.50","0.00085","5.35","66.00","0.01048","0.00%","-66.00","1177.57","97.27%","Hometown Foods","5.42","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-66.00","","No","","250060","","Lids","","HTFOODS-15","Hometown Foods","250060 Confetti Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","123.17%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","126.62%","LINE2-Confetti","325000 DUE BY 11/30
BALANCE DUE BY 12/7","2016378","","","","2019-Dec-26 06:53 AM","Reconciliation complete","","","No","MSI Portage","3.00000","6.77","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","6300.00000","13700.00"
"3959238","892.82","0.06438","0.00%","-892.82","2019-Dec-23 03:14 PM","2019-Dec-23 07:00 AM","892.82","12.39","0.06438","0.00%","-892.82","0.00","0.00000","0.00","0.00000","72.07","72.07","0.00407","56.47","892.82","0.06438","0.00%","-892.82","245.61","85.47%","RX Bar","8.24","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-892.82","","No","","RXT006","182087-07","","","RXBAR-03-WIP","RX Bar","RXT009 Maple Oats Cup WIP","","Finished Good","","","Stopped","0.00","0.00","0.00000","","78.92%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","92.33%","03-WIP-1ST-JANPO20","RUN TO THE NUMBER","2042724","6401","","","2020-Jan-02 12:51 PM","Reconciliation complete","","","No","MSI Portage","8.00000","52.14","0.00376","2128.00000","0.00","0.00000","cup","15000.00000","13869.00000","1131.00"
"3941667","1152.68","0.08646","0.00%","-1152.68","2019-Dec-23 03:00 PM","2019-Dec-23 06:45 AM","1151.00","12.48","0.08633","0.00%","-1151.00","0.00","0.00000","1.68","0.00013","92.25","92.25","0.00291","38.83","1152.68","0.08646","0.00%","-1152.68","343.31","43.84%","Post Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1152.68","","No","","34329","","Solid Food","","POST-04A","Post Foods","34329 Cocoa Pebbles Cereal Cup","","Finished Good","","","Stopped","0.00","0.00","0.00000","","30.78%","","Cup Filler #4 (Rm 1)","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","70.21%","2ND-RET-DECPO","RUN TO THE NUMBER","2035902","","","","2019-Dec-26 07:01 PM","Reconciliation complete","","","No","MSI Portage","6.00000","27.26","0.00204","2934.00000","0.00","0.00000","cup","25000.00000","13332.00000","11668.00"
"3959706","68.46","0.04754","0.00%","-68.46","2019-Dec-23 11:33 AM","2019-Dec-23 06:40 AM","68.46","14.00","0.04754","0.00%","-68.46","0.00","0.00000","0.00","0.00000","4.89","4.89","0.00340","4.89","68.46","0.04754","0.00%","-68.46","294.47","100.00%","Noosa","4.89","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-68.46","","No","","","","","","NOOSA-04-03","Noosa","Coconut Almond Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","2018679","","2018679","","","","2019-Dec-27 07:28 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","600.00000","1440.00000","-840.00"
"3957878","183.84","0.03665","0.00%","-183.84","2019-Dec-23 03:12 PM","2019-Dec-23 06:30 AM","183.84","12.50","0.03665","0.00%","-183.84","0.00","0.00000","0.00","0.00000","15.71","14.71","0.00273","13.71","183.84","0.03665","0.00%","-183.84","365.94","100.00%","Olly","8.71","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-183.84","","No","","","","","","OLLY-04-07-MRP","Olly","500 ml Twist Turn Closure Assembly - Large","Large","Caps","","","Stopped","0.00","0.00","0.00000","","0.00%","","Winpak Machine (Rm 2)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","0.00%","2013767","","2013767","","","","2020-Jan-02 10:31 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","ea","2000.00000","5016.00000","-3016.00"
"3957892","0.00","0.00000","0.00%","0.00","2019-Dec-23 06:30 AM","2019-Dec-23 06:30 AM","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0.00000","0.00","0.00","0.00000","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00%","Olly","0.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","0.00","","No","","","","","","OLLY-02-07-MRP","Olly","350 ml Twist Turn Closure Seal Assembly - Medium","Medium","Caps","","","Stopped","0.00","0.00","0.00000","","0.00%","","Winpak Machine (Rm 2)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","0.00%","2013770","","2013770","","","","","Needs to be reconciled","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","ea","2000.00000","0.00000","2000.00"
"3957935","767.81","0.10156","0.00%","-767.81","2019-Dec-23 02:47 PM","2019-Dec-23 06:30 AM","767.81","12.31","0.10156","0.00%","-767.81","0.00","0.00000","0.00","0.00000","66.36","62.36","0.00772","58.36","767.81","0.10156","0.00%","-767.81","129.54","100.00%","Olly","8.30","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-767.81","","No","","20858158005033","141587-48-12","Vitamin","","OLLY-10A-12PK","Olly","700060.01 Kids Multi + Probiotic 70ct (FLA) - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","116.55%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","116.55%","2040443","","2040443","100923","","","2019-Dec-26 03:02 PM","Reconciliation complete","","","No","MSI Portage","8.00000","68.02","0.00900","889.13000","0.00","0.00000","btl","6000.00000","7560.00000","-1560.00"
"3958021","955.11","0.06238","0.00%","-955.11","2019-Dec-23 12:19 PM","2019-Dec-23 06:30 AM","955.11","12.43","0.06238","0.00%","-955.11","0.00","0.00000","0.00","0.00000","76.83","76.83","0.00241","36.96","955.11","0.06238","0.00%","-955.11","414.26","50.41%","Mars / Wrigley","5.83","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-955.11","","No","","10213114","","Gum","","MARS-19A","Mars / Wrigley","10213114 Extra Mixed Berry 40pc 6ct 4cs","Extra","Finished Good","","","Stopped","0.00","0.00","0.00000","","30.63%","","Bottling - Gum - Cub (Rm 7)","","0.00000","0.00","0.00","0.00000","14.00","14","0.00","0.00000","0.00","0.00000","60.76%","6thgumline","","2037543","","","","2019-Dec-23 12:22 PM","Reconciliation complete","","","No","MSI Portage","11.00000","22.46","0.00147","7500.00000","0.00","0.00000","btl","35000.00000","15312.00000","19688.00"
"3959092","235.75","0.02417","0.00%","-235.75","2019-Dec-23 03:00 PM","2019-Dec-23 06:30 AM","235.75","12.09","0.02417","0.00%","-235.75","0.00","0.00000","0.00","0.00000","21.00","19.50","0.00178","17.32","235.75","0.02417","0.00%","-235.75","563.21","92.36%","Hometown Foods","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-235.75","","No","","250080","","Pouches","","HTFOODS-40","Hometown Foods","250080 Rainbow Choc Chip","","Finished Good","","","Stopped","0.00","0.00","0.00000","","52.49%","","General Pouching #2 Vol Filler  (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","56.83%","1st-GP#2 Rainbow Choc. Chip","RUN 1ST","2030766","Forecast","RUN 1ST","","2020-Jan-02 06:32 PM","Reconciliation complete","","","No","MSI Portage","2.00000","9.84","0.00101","1982.00000","0.00","0.00000","pch","10000.00000","9753.00000","247.00"
"3959242","288.00","0.02110","0.00%","-288.00","2019-Dec-23 03:00 PM","2019-Dec-23 06:30 AM","288.00","12.26","0.02110","0.00%","-288.00","0.00","0.00000","0.00","0.00000","25.00","23.50","0.00161","22.00","288.00","0.02110","0.00%","-288.00","620.45","100.00%","Hometown Foods","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-288.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","66.72%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","66.72%","LINE3-Pastel","200,000 due 11/30
balance due 12/7","2015403","","","","2020-Jan-04 06:38 AM","Reconciliation complete","","","No","MSI Portage","3.00000","14.68","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","13650.00000","6350.00"
"3959244","1043.75","0.07657","0.00%","-1043.75","2019-Dec-23 03:00 PM","2019-Dec-23 06:30 AM","1043.75","12.43","0.07657","0.00%","-1043.75","0.00","0.00000","0.00","0.00000","89.00","84.00","0.00457","62.25","1043.75","0.07657","0.00%","-1043.75","218.99","79.05%","Mars / Wrigley","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1043.75","","No","","10206716","","Candy","","MARS-28","Mars / Wrigley","10206716 Dove Truffles Milk Choc Easter 6ct. 2cs.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","63.56%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","80.40%","1999484","","1999484","","","","2020-Jan-15 09:04 PM","Reconciliation complete","","","No","MSI Portage","8.50000","50.05","0.00367","2315.12500","0.00","0.00000","bag","12500.00000","13632.00000","-1132.00"
